Region,Broadband Type,Number
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mid-Hudson Region,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
Mohawk Valley,Satellite,1
New York City,Satellite,1
New York City,Satellite,1
New York City,Satellite,1
New York City,Satellite,1
